##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 0.65 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
62640.0, 8.772, 24.59235, 4359, 0.642
62640.0, 8.804, 24.74002, 4358, 0.641
62640.0, 8.835, 24.88857, 4357, 0.641
62640.0, 8.867, 25.03802, 4355, 0.641
62640.0, 8.898, 25.19417, 4354, 0.641
62640.0, 8.931, 25.34545, 4353, 0.641
62640.0, 8.964, 25.49764, 4352, 0.641
62640.0, 8.995, 25.65075, 4350, 0.641
62640.0, 9.028, 25.80477, 4349, 0.641
62640.0, 9.059, 25.95972, 4348, 0.641
62640.0, 9.093, 26.11560, 4347, 0.641
62640.0, 9.126, 26.27242, 4345, 0.641
62650.0, 9.158, 26.43626, 4344, 0.641
62650.0, 9.192, 26.59500, 4343, 0.641
62650.0, 9.224, 26.75469, 4341, 0.641
62650.0, 9.258, 26.91535, 4340, 0.641
62650.0, 9.292, 27.07697, 4339, 0.641
62650.0, 9.324, 27.23955, 4338, 0.641
62650.0, 9.358, 27.40312, 4336, 0.641
62650.0, 9.393, 27.56767, 4335, 0.641
62650.0, 9.425, 27.73959, 4334, 0.641
62650.0, 9.460, 27.90615, 4332, 0.641
62650.0, 9.495, 28.07372, 4331, 0.641
62650.0, 9.528, 28.24230, 4330, 0.641
62650.0, 9.563, 28.41188, 4329, 0.641
62650.0, 9.598, 28.58249, 4327, 0.641
62650.0, 9.632, 28.75411, 4326, 0.640
62650.0, 9.667, 28.92677, 4325, 0.640
62650.0, 9.703, 29.10717, 4323, 0.640
62650.0, 9.736, 29.28195, 4322, 0.640
62650.0, 9.772, 29.45778, 4321, 0.640
62650.0, 9.808, 29.63466, 4319, 0.640
62660.0, 9.842, 29.81261, 4318, 0.640
62660.0, 9.879, 29.99163, 4317, 0.640
62660.0, 9.915, 30.17172, 4315, 0.640
62660.0, 9.952, 30.35289, 4314, 0.640
62660.0, 9.986, 30.54218, 4313, 0.640
62660.0, 10.023, 30.72557, 4311, 0.640
62660.0, 10.060, 30.91007, 4310, 0.640
62660.0, 10.097, 31.09568, 4309, 0.640
62660.0, 10.132, 31.28240, 4307, 0.640
62660.0, 10.170, 31.47024, 4306, 0.640
62660.0, 10.207, 31.65920, 4305, 0.640
62660.0, 10.245, 31.84931, 4303, 0.640
62660.0, 10.280, 32.04793, 4302, 0.640
62660.0, 10.318, 32.24037, 4301, 0.640
62660.0, 10.356, 32.43396, 4299, 0.640
62660.0, 10.394, 32.62872, 4298, 0.640
62660.0, 10.433, 32.82464, 4296, 0.640
62660.0, 10.469, 33.02174, 4295, 0.639
62660.0, 10.508, 33.22003, 4294, 0.639
62660.0, 10.546, 33.41950, 4292, 0.639
62660.0, 10.585, 33.62792, 4291, 0.639
62660.0, 10.624, 33.82984, 4290, 0.639
62670.0, 10.661, 34.03298, 4288, 0.639
62670.0, 10.700, 34.23734, 4287, 0.639
62670.0, 10.740, 34.44292, 4285, 0.639
62670.0, 10.780, 34.64974, 4284, 0.639
62670.0, 10.819, 34.85780, 4284, 0.639
62670.0, 10.859, 35.06711, 4282, 0.639
62670.0, 10.899, 35.28580, 4281, 0.639
62670.0, 10.937, 35.49768, 4279, 0.639
62670.0, 10.977, 35.71083, 4278, 0.639
62670.0, 11.018, 35.92527, 4277, 0.639
62670.0, 11.059, 36.14099, 4275, 0.639
62670.0, 11.099, 36.35800, 4274, 0.639
62670.0, 11.140, 36.57632, 4272, 0.639
62670.0, 11.181, 36.79595, 4271, 0.639
62670.0, 11.223, 37.01690, 4270, 0.639
62670.0, 11.264, 37.24775, 4268, 0.638
62670.0, 11.303, 37.47141, 4267, 0.638
62670.0, 11.345, 37.69641, 4265, 0.638
62670.0, 11.387, 37.92277, 4264, 0.638
62670.0, 11.429, 38.15048, 4262, 0.638
62670.0, 11.471, 38.37956, 4261, 0.638
62670.0, 11.513, 38.61002, 4259, 0.638
62670.0, 11.556, 38.84186, 4258, 0.638
62670.0, 11.598, 39.08409, 4257, 0.638
62670.0, 11.641, 39.31878, 4255, 0.638
62680.0, 11.684, 39.55487, 4254, 0.638
62680.0, 11.727, 39.79239, 4252, 0.638
62680.0, 11.771, 40.03133, 4251, 0.638
62680.0, 11.814, 40.27170, 4249, 0.638
62680.0, 11.858, 40.51352, 4248, 0.638
62680.0, 11.901, 40.75679, 4246, 0.638
62680.0, 11.945, 41.01097, 4245, 0.638
62680.0, 11.989, 41.25722, 4243, 0.638
62680.0, 12.034, 41.50496, 4242, 0.638
62680.0, 12.078, 41.75418, 4241, 0.637
62680.0, 12.123, 42.00490, 4239, 0.637
62680.0, 12.167, 42.25713, 4238, 0.637
62680.0, 12.212, 42.51087, 4236, 0.637
62680.0, 12.257, 42.76613, 4235, 0.637
62680.0, 12.303, 43.03284, 4234, 0.637
62680.0, 12.348, 43.29124, 4233, 0.637
62680.0, 12.394, 43.55119, 4231, 0.637
62680.0, 12.439, 43.81270, 4230, 0.637
62680.0, 12.485, 44.07578, 4228, 0.637
62680.0, 12.531, 44.34044, 4227, 0.637
62680.0, 12.578, 44.60669, 4225, 0.637
62680.0, 12.624, 44.87454, 4224, 0.637
62680.0, 12.671, 45.15439, 4222, 0.637
62680.0, 12.720, 45.42553, 4221, 0.637
62680.0, 12.767, 45.69830, 4219, 0.637
62680.0, 12.814, 45.97270, 4218, 0.637
62680.0, 12.862, 46.24875, 4216, 0.636
62680.0, 12.909, 46.52646, 4215, 0.636
62680.0, 12.957, 46.80584, 4213, 0.636
62690.0, 13.005, 47.08689, 4211, 0.636
62690.0, 13.053, 47.38054, 4210, 0.636
62690.0, 13.101, 47.66504, 4208, 0.636
62690.0, 13.152, 47.95126, 4207, 0.636
62690.0, 13.201, 48.23919, 4205, 0.636
62690.0, 13.250, 48.52885, 4204, 0.636
62690.0, 13.298, 48.82025, 4202, 0.636
62690.0, 13.348, 49.11340, 4201, 0.636
62690.0, 13.397, 49.40831, 4200, 0.636
62690.0, 13.449, 49.71644, 4199, 0.636
62690.0, 13.499, 50.01497, 4197, 0.636
62690.0, 13.549, 50.31529, 4195, 0.636
62690.0, 13.599, 50.61742, 4194, 0.635
62690.0, 13.649, 50.92136, 4192, 0.635
62690.0, 13.699, 51.22713, 4191, 0.635
62690.0, 13.753, 51.53473, 4189, 0.635
62690.0, 13.804, 51.84418, 4188, 0.635
62690.0, 13.855, 52.16750, 4186, 0.635
62690.0, 13.906, 52.48075, 4184, 0.635
62690.0, 13.957, 52.79588, 4183, 0.635
62690.0, 14.012, 53.11290, 4181, 0.635
62690.0, 14.064, 53.43182, 4180, 0.635
62690.0, 14.116, 53.75266, 4178, 0.635
62690.0, 14.168, 54.07543, 4177, 0.635
62690.0, 14.223, 54.40014, 4175, 0.635
62690.0, 14.276, 54.72679, 4173, 0.635
62690.0, 14.328, 55.06809, 4173, 0.635
62690.0, 14.381, 55.39875, 4171, 0.634
62690.0, 14.438, 55.73141, 4170, 0.634
62690.0, 14.491, 56.06606, 4168, 0.634
62690.0, 14.545, 56.40271, 4166, 0.634
62690.0, 14.602, 56.74139, 4165, 0.634
62690.0, 14.655, 57.08211, 4163, 0.634
62700.0, 14.710, 57.42487, 4162, 0.634
62700.0, 14.764, 57.78299, 4160, 0.634
62700.0, 14.822, 58.12996, 4158, 0.634
62700.0, 14.876, 58.47901, 4157, 0.634
62700.0, 14.931, 58.83016, 4155, 0.634
62700.0, 14.990, 59.18341, 4153, 0.634
62700.0, 15.045, 59.53879, 4152, 0.634
62700.0, 15.101, 59.89630, 4150, 0.634
62700.0, 15.160, 60.25596, 4149, 0.633
62700.0, 15.216, 60.63174, 4148, 0.633
62700.0, 15.272, 60.99581, 4146, 0.633
62700.0, 15.332, 61.36207, 4145, 0.633
62700.0, 15.389, 61.73053, 4143, 0.633
62700.0, 15.445, 62.10120, 4141, 0.633
62700.0, 15.506, 62.47410, 4140, 0.633
62700.0, 15.563, 62.84924, 4138, 0.633
62700.0, 15.624, 63.22662, 4136, 0.633
62700.0, 15.682, 63.62093, 4135, 0.633
62700.0, 15.740, 64.00295, 4133, 0.633
62700.0, 15.802, 64.38727, 4131, 0.633
62700.0, 15.860, 64.77389, 4130, 0.633
62700.0, 15.922, 65.16284, 4129, 0.632
62700.0, 15.981, 65.55412, 4127, 0.632
62700.0, 16.040, 65.94775, 4126, 0.632
62700.0, 16.103, 66.34375, 4124, 0.632
62700.0, 16.162, 66.75749, 4122, 0.632
62700.0, 16.226, 67.15835, 4121, 0.632
62700.0, 16.285, 67.56161, 4119, 0.632
62700.0, 16.349, 67.96730, 4117, 0.632
62700.0, 16.410, 68.37542, 4115, 0.632
62700.0, 16.470, 68.78599, 4114, 0.632
62700.0, 16.535, 69.19903, 4112, 0.632
62700.0, 16.596, 69.61455, 4111, 0.632
62700.0, 16.661, 70.04869, 4110, 0.631
62700.0, 16.722, 70.46931, 4108, 0.631
62700.0, 16.788, 70.89245, 4106, 0.631
62700.0, 16.850, 71.31814, 4104, 0.631
