##  Star in a Box 
## http://lcogt.net/starinabox 
## Data for a 1 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
0.0, 0.901, 0.93411, 6005, 1.000
90.8365, 0.904, 0.93929, 6005, 1.000
181.673, 0.906, 0.94450, 6005, 1.000
272.509, 0.909, 0.94995, 6005, 1.000
363.346, 0.911, 0.95565, 6005, 1.000
454.182, 0.914, 0.96117, 6006, 1.000
545.019, 0.916, 0.96694, 6006, 1.000
635.855, 0.919, 0.97275, 6006, 1.000
726.692, 0.922, 0.97881, 6008, 1.000
817.528, 0.924, 0.98492, 6009, 1.000
908.365, 0.927, 0.99106, 6009, 1.000
999.201, 0.929, 0.99724, 6010, 1.000
1090.04, 0.932, 1.00369, 6012, 1.000
1180.87, 0.935, 1.01018, 6013, 1.000
1271.71, 0.937, 1.01672, 6015, 1.000
1362.55, 0.940, 1.02353, 6016, 1.000
1453.38, 0.943, 1.03039, 6017, 1.000
1544.22, 0.945, 1.03729, 6019, 1.000
1635.06, 0.948, 1.04448, 6020, 1.000
1725.89, 0.951, 1.05172, 6021, 1.000
1816.73, 0.953, 1.05901, 6024, 1.000
1907.57, 0.956, 1.06660, 6026, 1.000
1998.4, 0.959, 1.07424, 6027, 1.000
2089.24, 0.962, 1.08193, 6030, 1.000
2180.08, 0.965, 1.08993, 6031, 1.000
2270.91, 0.967, 1.09774, 6034, 1.000
2361.75, 0.970, 1.10611, 6037, 1.000
2452.59, 0.973, 1.11429, 6038, 1.000
2543.42, 0.976, 1.12279, 6041, 1.000
2634.26, 0.979, 1.13136, 6044, 1.000
2725.09, 0.982, 1.13999, 6045, 1.000
2815.93, 0.985, 1.14895, 6048, 1.000
2906.77, 0.988, 1.15798, 6051, 1.000
2997.6, 0.991, 1.16735, 6053, 1.000
3088.44, 0.994, 1.17652, 6056, 1.000
3179.28, 0.997, 1.18604, 6059, 1.000
3270.11, 1.000, 1.19591, 6062, 1.000
3360.95, 1.003, 1.20559, 6065, 1.000
3451.79, 1.007, 1.21563, 6067, 1.000
3542.62, 1.010, 1.22603, 6072, 1.000
3633.46, 1.013, 1.23623, 6074, 1.000
3724.3, 1.016, 1.24681, 6077, 1.000
3815.13, 1.020, 1.25748, 6080, 1.000
3905.97, 1.023, 1.26853, 6084, 1.000
3996.81, 1.026, 1.27968, 6087, 1.000
4087.64, 1.030, 1.29092, 6090, 1.000
4178.48, 1.033, 1.30227, 6094, 1.000
4269.31, 1.037, 1.31401, 6097, 1.000
4360.15, 1.040, 1.32587, 6100, 1.000
4450.99, 1.044, 1.33814, 6104, 1.000
4541.82, 1.047, 1.35052, 6107, 1.000
4632.66, 1.051, 1.36301, 6111, 1.000
4723.5, 1.055, 1.37562, 6114, 1.000
4814.33, 1.059, 1.38867, 6118, 1.000
4905.17, 1.062, 1.40185, 6121, 1.000
4996.01, 1.066, 1.41514, 6125, 1.000
5086.84, 1.070, 1.42889, 6128, 1.000
5177.68, 1.074, 1.44278, 6132, 1.000
5268.52, 1.078, 1.45714, 6135, 1.000
5359.35, 1.082, 1.47163, 6138, 1.000
5450.19, 1.086, 1.48628, 6142, 1.000
5541.03, 1.091, 1.50107, 6145, 1.000
5631.86, 1.095, 1.51635, 6149, 1.000
5722.7, 1.100, 1.53215, 6152, 1.000
5813.54, 1.104, 1.54775, 6155, 1.000
5904.37, 1.108, 1.56387, 6159, 1.000
5995.21, 1.113, 1.58052, 6162, 1.000
6086.04, 1.118, 1.59735, 6165, 1.000
6176.88, 1.123, 1.61436, 6167, 1.000
6267.72, 1.128, 1.63192, 6170, 1.000
6358.55, 1.133, 1.64968, 6173, 1.000
6449.39, 1.138, 1.66802, 6174, 1.000
6540.23, 1.144, 1.68655, 6177, 1.000
6631.06, 1.150, 1.70569, 6180, 1.000
6721.9, 1.156, 1.72504, 6182, 1.000
6812.74, 1.161, 1.74502, 6183, 1.000
6903.57, 1.168, 1.76563, 6184, 1.000
6994.41, 1.174, 1.78649, 6186, 1.000
7085.25, 1.181, 1.80801, 6186, 1.000
7176.08, 1.188, 1.82978, 6186, 1.000
7266.92, 1.196, 1.85225, 6186, 1.000
7357.76, 1.203, 1.87586, 6184, 1.000
7448.59, 1.212, 1.89977, 6184, 1.000
7539.43, 1.220, 1.92398, 6182, 1.000
7630.26, 1.229, 1.94940, 6179, 1.000
7721.1, 1.239, 1.97925, 6179, 1.000
7811.94, 1.290, 2.21208, 6224, 1.000
7902.77, 1.303, 2.24854, 6220, 1.000
7993.61, 1.317, 2.28560, 6213, 1.000
8084.45, 1.331, 2.32434, 6204, 1.000
8175.28, 1.347, 2.36483, 6194, 1.000
8266.12, 1.365, 2.40713, 6182, 1.000
8356.96, 1.385, 2.45076, 6166, 1.000
8447.79, 1.406, 2.49632, 6145, 1.000
8538.63, 1.432, 2.54390, 6119, 1.000
8629.47, 1.462, 2.59418, 6086, 1.000
8720.3, 1.499, 2.64606, 6041, 1.000
8811.14, 1.545, 2.70147, 5981, 1.000
8901.98, 1.604, 2.75931, 5899, 1.000
8992.81, 1.685, 2.82033, 5788, 1.000
9083.65, 1.798, 2.88470, 5635, 1.000
9088.43, 1.803, 2.88802, 5629, 1.000
9093.21, 1.808, 2.89135, 5622, 1.000
9097.99, 1.813, 2.89468, 5616, 1.000
9102.77, 1.818, 2.89801, 5609, 1.000
9107.55, 1.824, 2.90135, 5604, 1.000
9112.33, 1.829, 2.90536, 5598, 1.000
9117.12, 1.834, 2.90871, 5591, 1.000
9121.9, 1.840, 2.91206, 5585, 1.000
9126.68, 1.845, 2.91541, 5578, 1.000
9131.46, 1.850, 2.91877, 5572, 1.000
9136.24, 1.856, 2.92213, 5565, 1.000
9141.02, 1.861, 2.92617, 5559, 1.000
9145.81, 1.866, 2.92954, 5553, 1.000
9150.59, 1.872, 2.93292, 5546, 1.000
9155.37, 1.877, 2.93630, 5540, 1.000
9160.15, 1.882, 2.93968, 5534, 1.000
9164.94, 1.888, 2.94307, 5527, 1.000
9169.72, 1.893, 2.94646, 5521, 1.000
9174.5, 1.899, 2.95053, 5514, 1.000
9179.28, 1.904, 2.95393, 5508, 1.000
9184.07, 1.910, 2.95733, 5502, 1.000
