##  Star in a Box 
## https://lco.global/starinabox 
## Data for a 6 solar mass star
## Columns are:
## Time, Radius (R_sun), Luminosity (L_sun), Surface Temperature (K), Mass (M_sun)
78.6935, 1271.159, 61517.68727, 2561, 1.386
78.6937, 1268.820, 61546.02374, 2564, 1.372
78.6938, 1265.610, 61574.37326, 2567, 1.358
78.694, 1262.118, 61602.73583, 2571, 1.345
78.6942, 1258.056, 61631.11147, 2575, 1.331
78.6943, 1253.430, 61659.50019, 2580, 1.318
78.6945, 1247.671, 61687.90197, 2586, 1.304
78.6946, 1241.081, 61702.10777, 2594, 1.292
78.6948, 1233.389, 61730.52919, 2603, 1.279
78.6949, 1223.771, 61758.96369, 2613, 1.266
78.6951, 1211.993, 61787.41130, 2625, 1.253
78.6952, 1197.292, 61801.64001, 2642, 1.241
78.6954, 1178.148, 61815.87201, 2664, 1.228
78.6955, 1151.330, 61830.10728, 2694, 1.216
78.6957, 1111.988, 61830.10728, 2742, 1.204
78.6958, 1048.335, 61801.64001, 2823, 1.192
78.696, 933.899, 61687.90197, 2990, 1.180
78.6961, 705.342, 61376.20052, 3436, 1.168
78.6962, 281.709, 60117.37375, 5409, 1.156
78.7002, 3.832, 50827.64641, 44473, 1.145
78.7021, 0.708, 43853.06978, 99701, 1.143
78.7037, 0.192, 35694.39292, 181803, 1.141
78.7054, 0.074, 27296.06226, 273401, 1.140
78.7071, 0.039, 19892.98705, 349945, 1.139
78.7091, 0.025, 14167.72114, 399761, 1.139
78.7114, 0.019, 10027.66923, 425598, 1.138
78.7139, 0.015, 7069.68396, 434410, 1.138
78.7167, 0.013, 4922.66180, 431320, 1.138
78.7199, 0.011, 3337.33651, 419179, 1.138
78.7235, 0.010, 2159.73268, 398841, 1.138
78.7277, 0.009, 1299.27176, 370510, 1.138
78.7327, 0.008, 700.80953, 333657, 1.138
78.7377, 0.007, 382.73660, 297783, 1.138
78.7427, 0.007, 220.24193, 266624, 1.138
78.7477, 0.007, 139.89429, 242661, 1.138
78.7527, 0.007, 101.53131, 226725, 1.138
78.7577, 0.007, 84.66424, 218072, 1.138
78.7627, 0.006, 78.95870, 214882, 1.138
78.7674, 0.006, 78.23480, 214536, 1.138
78.8674, 0.006, 29.64831, 168345, 1.138
79.8674, 0.006, 2.41324, 89908, 1.138
89.8674, 0.006, 0.10580, 41143, 1.138
189.867, 0.006, 0.00426, 18425, 1.138
689.867, 0.006, 0.00039, 10148, 1.138
1189.87, 0.006, 0.00017, 8232, 1.138
1689.87, 0.006, 0.00010, 7228, 1.138
2189.87, 0.006, 0.00007, 6575, 1.138
2689.87, 0.006, 0.00005, 6104, 1.138
3189.87, 0.006, 0.00004, 5741, 1.138
3689.87, 0.006, 0.00003, 5449, 1.138
4189.87, 0.006, 0.00003, 5207, 1.138
4689.87, 0.006, 0.00002, 5003, 1.138
5189.87, 0.006, 0.00002, 4825, 1.138
5689.87, 0.006, 0.00002, 4671, 1.138
6189.87, 0.006, 0.00002, 4533, 1.138
6689.87, 0.006, 0.00001, 4410, 1.138
7189.87, 0.006, 0.00001, 4298, 1.138
7689.87, 0.006, 0.00001, 4198, 1.138
8189.87, 0.006, 0.00001, 4105, 1.138
8689.87, 0.006, 0.00001, 4020, 1.138
9189.87, 0.006, 0.00001, 3942, 1.138
9689.87, 0.006, 0.00001, 3868, 1.138
10189.9, 0.006, 0.00001, 3800, 1.138
10689.9, 0.006, 0.00001, 3737, 1.138
11189.9, 0.006, 0.00001, 3677, 1.138
11689.9, 0.006, 0.00001, 3621, 1.138
12000.0, 0.006, 0.00001, 3588, 1.138
